week_48,label,sci,ebird_score,in_ebird
39,Cyanopica cyanus_Azure-winged Magpie,Cyanopica cyanus,0.4436,True
39,Sibirionetta formosa_Baikal Teal,Sibirionetta formosa,0.0,False
39,Limosa lapponica_Bar-tailed Godwit,Limosa lapponica,0.4831,True
39,Hirundo rustica_Barn Swallow,Hirundo rustica,0.5947,True
39,Nycticorax nycticorax_Black-crowned Night Heron,Nycticorax nycticorax,0.3543,True
39,Chroicocephalus ridibundus_Black-headed Gull,Chroicocephalus ridibundus,0.41,True
39,Rissa tridactyla_Black-legged Kittiwake,Rissa tridactyla,0.3278,True
39,Podiceps nigricollis_Black-necked Grebe,Podiceps nigricollis,0.315,True
39,Limosa limosa_Black-tailed Godwit,Limosa limosa,0.4885,True
39,Larus crassirostris_Black-tailed Gull,Larus crassirostris,0.5718,True
39,Himantopus himantopus_Black-winged Stilt,Himantopus himantopus,0.4141,True
39,Milvus migrans_Black Kite,Milvus migrans,0.6494,True
39,Cyanoptila cyanomelana_Blue-and-white Flycatcher,Cyanoptila cyanomelana,0.238,True
39,Monticola solitarius_Blue Rock Thrush,Monticola solitarius,0.5742,True
39,Fringilla montifringilla_Brambling,Fringilla montifringilla,0.4165,True
39,Calidris falcinellus_Broad-billed Sandpiper,Calidris falcinellus,0.2496,True
39,Hypsipetes amaurotis_Brown-eared Bulbul,Hypsipetes amaurotis,0.9994,True
39,Turdus chrysolaus_Brown-headed Thrush,Turdus chrysolaus,0.2878,True
39,Sula leucogaster_Brown Booby,Sula leucogaster,0.4057,True
39,Lanius bucephalus_Bull-headed Shrike,Lanius bucephalus,0.7312,True
39,Corvus corone_Carrion Crow,Corvus corone,0.639,True
39,Emberiza fucata_Chestnut-eared Bunting,Emberiza fucata,0.3524,True
39,Remiz consobrinus_Chinese Penduline-Tit,Remiz consobrinus,0.2969,True
39,Periparus ater_Coal Tit,Periparus ater,0.4198,True
39,Grus grus_Common Crane,Grus grus,0.0503,True
39,Bucephala clangula_Common Goldeneye,Bucephala clangula,0.2945,True
39,Tringa nebularia_Common Greenshank,Tringa nebularia,0.5567,True
39,Larus canus_Common Gull,Larus canus,0.2756,True
39,Alcedo atthis_Common Kingfisher,Alcedo atthis,0.596,True
39,Mergus merganser_Common Merganser,Mergus merganser,0.3536,True
39,Gallinula chloropus_Common Moorhen,Gallinula chloropus,0.4793,True
39,Aythya ferina_Common Pochard,Aythya ferina,0.4638,True
39,Tringa totanus_Common Redshank,Tringa totanus,0.4618,True
39,Actitis hypoleucos_Common Sandpiper,Actitis hypoleucos,0.662,True
39,Tadorna tadorna_Common Shelduck,Tadorna tadorna,0.3813,True
39,Gallinago gallinago_Common Snipe,Gallinago gallinago,0.4804,True
39,Anas crecca_Common Teal,Anas crecca,0.6552,True
39,Calidris ferruginea_Curlew Sandpiper,Calidris ferruginea,0.242,True
39,Coloeus dauuricus_Daurian Jackdaw,Coloeus dauuricus,0.0,False
39,Phoenicurus auroreus_Daurian Redstart,Phoenicurus auroreus,0.6649,True
39,Grus virgo_Demoiselle Crane,Grus virgo,0.0,False
39,Calidris alpina_Dunlin,Calidris alpina,0.5151,True
39,Turdus eunomus_Dusky Thrush,Turdus eunomus,0.3661,True
39,Cecropis daurica_Eastern Red-rumped Swallow,Cecropis daurica,0.2562,True
39,Anas zonorhyncha_Eastern Spot-billed Duck,Anas zonorhyncha,0.7414,True
39,Motacilla tschutschensis_Eastern Yellow Wagtail,Motacilla tschutschensis,0.0946,True
39,Fulica atra_Eurasian Coot,Fulica atra,0.5927,True
39,Numenius arquata_Eurasian Curlew,Numenius arquata,0.5006,True
39,Garrulus glandarius_Eurasian Jay,Garrulus glandarius,0.5302,True
39,Falco tinnunculus_Eurasian Kestrel,Falco tinnunculus,0.5211,True
39,Pica serica_Eurasian Magpie,Pica serica,0.5873,True
39,Haematopus ostralegus_Eurasian Oystercatcher,Haematopus ostralegus,0.4168,True
39,Spinus spinus_Eurasian Siskin,Spinus spinus,0.3936,True
39,Alauda arvensis_Eurasian Skylark,Alauda arvensis,0.4381,True
39,Accipiter nisus_Eurasian Sparrowhawk,Accipiter nisus,0.4179,True
39,Platalea leucorodia_Eurasian Spoonbill,Platalea leucorodia,0.4469,True
39,Passer montanus_Eurasian Tree Sparrow,Passer montanus,0.9968,True
39,Numenius phaeopus_Eurasian Whimbrel,Numenius phaeopus,0.3924,True
39,Mareca penelope_Eurasian Wigeon,Mareca penelope,0.5816,True
39,Scolopax rusticola_Eurasian Woodcock,Scolopax rusticola,0.3068,True
39,Troglodytes troglodytes_Eurasian Wren,Troglodytes troglodytes,0.3729,True
39,Sturnus vulgaris_European Starling,Sturnus vulgaris,0.4262,True
39,Turdus obscurus_Eyebrowed Thrush,Turdus obscurus,0.2738,True
39,Mareca falcata_Falcated Duck,Mareca falcata,0.3294,True
39,Numenius madagascariensis_Far Eastern Curlew,Numenius madagascariensis,0.4181,True
39,Mareca strepera_Gadwall,Mareca strepera,0.4037,True
39,Spatula querquedula_Garganey,Spatula querquedula,0.307,True
39,Larus glaucescens_Glaucous-winged Gull,Larus glaucescens,0.287,True
39,Larus hyperboreus_Glaucous Gull,Larus hyperboreus,0.1813,True
39,Regulus regulus_Goldcrest,Regulus regulus,0.342,True
39,Phalacrocorax carbo_Great Cormorant,Phalacrocorax carbo,0.7205,True
39,Podiceps cristatus_Great Crested Grebe,Podiceps cristatus,0.3646,True
39,Ardea alba_Great Egret,Ardea alba,0.7862,True
39,Anser albifrons_Greater White-fronted Goose,Anser albifrons,0.2978,True
39,Tringa ochropus_Green Sandpiper,Tringa ochropus,0.472,True
39,Vanellus cinereus_Grey-headed Lapwing,Vanellus cinereus,0.4076,True
39,Tringa brevipes_Grey-tailed Tattler,Tringa brevipes,0.4264,True
39,Ardea cinerea_Grey Heron,Ardea cinerea,0.881,True
39,Pluvialis squatarola_Grey Plover,Pluvialis squatarola,0.489,True
39,Motacilla cinerea_Grey Wagtail,Motacilla cinerea,0.6492,True
39,Anser anser_Greylag Goose,Anser anser,0.0128,True
39,Coccothraustes coccothraustes_Hawfinch,Coccothraustes coccothraustes,0.3206,True
39,Circus cyaneus_Hen Harrier,Circus cyaneus,0.3433,True
39,Grus monacha_Hooded Crane,Grus monacha,0.363,True
39,Horornis diphone_Japanese Bush Warbler,Horornis diphone,0.623,True
39,Picus awokera_Japanese Green Woodpecker,Picus awokera,0.3886,True
39,Yungipicus kizuki_Japanese Pygmy Woodpecker,Yungipicus kizuki,0.6623,True
39,Parus minor_Japanese Tit,Parus minor,0.8319,True
39,Motacilla grandis_Japanese Wagtail,Motacilla grandis,0.6653,True
39,Anarhynchus alexandrinus_Kentish Plover,Anarhynchus alexandrinus,0.0,False
39,Corvus macrorhynchos_Large-billed Crow,Corvus macrorhynchos,0.9959,True
39,Larus fuscus_Lesser Black-backed Gull,Larus fuscus,0.1825,True
39,Anser erythropus_Lesser White-fronted Goose,Anser erythropus,0.0642,True
39,Emberiza pusilla_Little Bunting,Emberiza pusilla,0.2714,True
39,Egretta garzetta_Little Egret,Egretta garzetta,0.7578,True
39,Tachybaptus ruficollis_Little Grebe,Tachybaptus ruficollis,0.5498,True
39,Thinornis dubius_Little Ringed Plover,Thinornis dubius,0.0,False
39,Limnodromus scolopaceus_Long-billed Dowitcher,Limnodromus scolopaceus,0.0025,True
39,Aegithalos caudatus_Long-tailed Tit,Aegithalos caudatus,0.6541,True
39,Anas platyrhynchos_Mallard,Anas platyrhynchos,0.6146,True
39,Aix galericulata_Mandarin Duck,Aix galericulata,0.3373,True
39,Tringa stagnatilis_Marsh Sandpiper,Tringa stagnatilis,0.3895,True
39,Emberiza cioides_Meadow Bunting,Emberiza cioides,0.5045,True
39,Falco columbarius_Merlin,Falco columbarius,0.3003,True
39,Cygnus olor_Mute Swan,Cygnus olor,0.3457,True
39,Ficedula narcissina_Narcissus Flycatcher,Ficedula narcissina,0.2596,True
39,Ninox japonica_Northern Boobook,Ninox japonica,0.2569,True
39,Vanellus vanellus_Northern Lapwing,Vanellus vanellus,0.4468,True
39,Anas acuta_Northern Pintail,Anas acuta,0.4522,True
39,Corvus corax_Northern Raven,Corvus corax,0.0005,True
39,Spatula clypeata_Northern Shoveler,Spatula clypeata,0.4536,True
39,Anthus hodgsoni_Olive-backed Pipit,Anthus hodgsoni,0.4425,True
39,Chloris sinica_Oriental Greenfinch,Chloris sinica,0.5801,True
39,Pernis ptilorhynchus_Oriental Honey-buzzard,Pernis ptilorhynchus,0.2548,True
39,Acrocephalus orientalis_Oriental Reed Warbler,Acrocephalus orientalis,0.163,True
39,Streptopelia orientalis_Oriental Turtle-Dove,Streptopelia orientalis,0.9854,True
39,Pandion haliaetus_Osprey,Pandion haliaetus,0.5757,True
39,Pluvialis fulva_Pacific Golden-Plover,Pluvialis fulva,0.4275,True
39,Turdus pallidus_Pale Thrush,Turdus pallidus,0.5375,True
39,Stercorarius parasiticus_Parasitic Jaeger,Stercorarius parasiticus,0.2289,True
39,Falco peregrinus_Peregrine Falcon,Falco peregrinus,0.4393,True
39,Recurvirostra avosetta_Pied Avocet,Recurvirostra avosetta,0.0603,True
39,Spodiopsar sericeus_Red-billed Starling,Spodiopsar sericeus,0.2728,True
39,Ficedula parva_Red-breasted Flycatcher,Ficedula parva,0.0,True
39,Mergus serrator_Red-breasted Merganser,Mergus serrator,0.3215,True
39,Tarsiger cyanurus_Red-flanked Bluetail,Tarsiger cyanurus,0.3694,True
39,Calidris ruficollis_Red-necked Stint,Calidris ruficollis,0.4402,True
39,Anthus cervinus_Red-throated Pipit,Anthus cervinus,0.454,True
39,Gallus gallus_Red Junglefowl,Gallus gallus,0.0001,True
39,Calidris canutus_Red Knot,Calidris canutus,0.3056,True
39,Emberiza schoeniclus_Reed Bunting,Emberiza schoeniclus,0.3203,True
39,Anthus richardi_Richard's Pipit,Anthus richardi,0.3242,True
39,Columba livia_Rock Pigeon,Columba livia,0.335,True
39,Corvus frugilegus_Rook,Corvus frugilegus,0.4141,True
39,Calidris pugnax_Ruff,Calidris pugnax,0.4056,True
39,Passer cinnamomeus_Russet Sparrow,Passer cinnamomeus,0.3779,True
39,Emberiza rustica_Rustic Bunting,Emberiza rustica,0.3514,True
39,Pericrocotus tegimae_Ryukyu Minivet,Pericrocotus tegimae,0.3963,True
39,Calidris alba_Sanderling,Calidris alba,0.3879,True
39,Antigone canadensis_Sandhill Crane,Antigone canadensis,0.1369,True
39,Asio flammeus_Short-eared Owl,Asio flammeus,0.2548,True
39,Leucogeranus leucogeranus_Siberian Crane,Leucogeranus leucogeranus,0.0048,True
39,Nucifraga caryocatactes_Spotted Nutcracker,Nucifraga caryocatactes,0.2318,True
39,Tringa erythropus_Spotted Redshank,Tringa erythropus,0.3356,True
39,Anser cygnoides_Swan Goose,Anser cygnoides,0.0097,True
39,Xenus cinereus_Terek Sandpiper,Xenus cinereus,0.3909,True
39,Aythya fuligula_Tufted Duck,Aythya fuligula,0.459,True
39,Cygnus columbianus_Tundra Swan,Cygnus columbianus,0.2352,True
39,Strix uralensis_Ural Owl,Strix uralensis,0.3612,True
39,Sittiparus varius_Varied Tit,Sittiparus varius,0.7301,True
39,Larus vegae_Vega Gull,Larus vegae,0.0,False
39,Zosterops japonicus_Warbling White-eye,Zosterops japonicus,0.7608,True
39,Coloeus monedula_Western Jackdaw,Coloeus monedula,0.0,False
39,Spodiopsar cineraceus_White-cheeked Starling,Spodiopsar cineraceus,0.5194,True
39,Antigone vipio_White-naped Crane,Antigone vipio,0.3784,True
39,Motacilla alba_White Wagtail,Motacilla alba,0.8837,True
39,Cygnus cygnus_Whooper Swan,Cygnus cygnus,0.329,True
39,Tringa glareola_Wood Sandpiper,Tringa glareola,0.3946,True
39,Periparus venustulus_Yellow-bellied Tit,Periparus venustulus,0.0329,True
39,Emberiza elegans_Yellow-throated Bunting,Emberiza elegans,0.5099,True
39,Cisticola juncidis_Zitting Cisticola,Cisticola juncidis,0.4422,True
40,Saxicola stejnegeri_Amur Stonechat,Saxicola stejnegeri,0.2217,True
40,Muscicapa dauurica_Asian Brown Flycatcher,Muscicapa dauurica,0.1672,True
40,Delichon dasypus_Asian House Martin,Delichon dasypus,0.2957,True
40,Parus cinereus_Asian Tit,Parus cinereus,0.0,True
40,Cyanopica cyanus_Azure-winged Magpie,Cyanopica cyanus,0.4256,True
40,Sibirionetta formosa_Baikal Teal,Sibirionetta formosa,0.0,False
40,Limosa lapponica_Bar-tailed Godwit,Limosa lapponica,0.4484,True
40,Hirundo rustica_Barn Swallow,Hirundo rustica,0.4602,True
40,Nycticorax nycticorax_Black-crowned Night Heron,Nycticorax nycticorax,0.3217,True
40,Chroicocephalus ridibundus_Black-headed Gull,Chroicocephalus ridibundus,0.4308,True
40,Rissa tridactyla_Black-legged Kittiwake,Rissa tridactyla,0.3553,True
40,Podiceps nigricollis_Black-necked Grebe,Podiceps nigricollis,0.3448,True
40,Limosa limosa_Black-tailed Godwit,Limosa limosa,0.4441,True
40,Larus crassirostris_Black-tailed Gull,Larus crassirostris,0.5559,True
40,Himantopus himantopus_Black-winged Stilt,Himantopus himantopus,0.3862,True
40,Milvus migrans_Black Kite,Milvus migrans,0.6883,True
40,Cyanoptila cyanomelana_Blue-and-white Flycatcher,Cyanoptila cyanomelana,0.1503,True
40,Monticola solitarius_Blue Rock Thrush,Monticola solitarius,0.5582,True
40,Fringilla montifringilla_Brambling,Fringilla montifringilla,0.4465,True
40,Calidris falcinellus_Broad-billed Sandpiper,Calidris falcinellus,0.1762,True
40,Hypsipetes amaurotis_Brown-eared Bulbul,Hypsipetes amaurotis,0.9995,True
40,Turdus chrysolaus_Brown-headed Thrush,Turdus chrysolaus,0.2801,True
40,Sula leucogaster_Brown Booby,Sula leucogaster,0.4004,True
40,Lanius bucephalus_Bull-headed Shrike,Lanius bucephalus,0.7395,True
40,Corvus corone_Carrion Crow,Corvus corone,0.6777,True
40,Emberiza fucata_Chestnut-eared Bunting,Emberiza fucata,0.3597,True
40,Remiz consobrinus_Chinese Penduline-Tit,Remiz consobrinus,0.3182,True
40,Periparus ater_Coal Tit,Periparus ater,0.4218,True
40,Grus grus_Common Crane,Grus grus,0.0599,True
40,Bucephala clangula_Common Goldeneye,Bucephala clangula,0.34,True
40,Tringa nebularia_Common Greenshank,Tringa nebularia,0.5132,True
40,Larus canus_Common Gull,Larus canus,0.3328,True
40,Alcedo atthis_Common Kingfisher,Alcedo atthis,0.5857,True
40,Mergus merganser_Common Merganser,Mergus merganser,0.3908,True
40,Gallinula chloropus_Common Moorhen,Gallinula chloropus,0.4643,True
40,Aythya ferina_Common Pochard,Aythya ferina,0.5118,True
40,Tringa totanus_Common Redshank,Tringa totanus,0.4159,True
40,Actitis hypoleucos_Common Sandpiper,Actitis hypoleucos,0.6313,True
40,Tadorna tadorna_Common Shelduck,Tadorna tadorna,0.4363,True
40,Gallinago gallinago_Common Snipe,Gallinago gallinago,0.4673,True
40,Anas crecca_Common Teal,Anas crecca,0.6932,True
40,Calidris ferruginea_Curlew Sandpiper,Calidris ferruginea,0.1748,True
40,Coloeus dauuricus_Daurian Jackdaw,Coloeus dauuricus,0.0,False
40,Phoenicurus auroreus_Daurian Redstart,Phoenicurus auroreus,0.7399,True
40,Grus virgo_Demoiselle Crane,Grus virgo,0.0,False
40,Calidris alpina_Dunlin,Calidris alpina,0.4962,True
40,Turdus eunomus_Dusky Thrush,Turdus eunomus,0.4517,True
40,Cecropis daurica_Eastern Red-rumped Swallow,Cecropis daurica,0.1829,True
40,Anas zonorhyncha_Eastern Spot-billed Duck,Anas zonorhyncha,0.7463,True
40,Motacilla tschutschensis_Eastern Yellow Wagtail,Motacilla tschutschensis,0.0817,True
40,Fulica atra_Eurasian Coot,Fulica atra,0.6619,True
40,Numenius arquata_Eurasian Curlew,Numenius arquata,0.4892,True
40,Garrulus glandarius_Eurasian Jay,Garrulus glandarius,0.5302,True
40,Falco tinnunculus_Eurasian Kestrel,Falco tinnunculus,0.5164,True
40,Pica serica_Eurasian Magpie,Pica serica,0.5968,True
40,Haematopus ostralegus_Eurasian Oystercatcher,Haematopus ostralegus,0.409,True
40,Spinus spinus_Eurasian Siskin,Spinus spinus,0.4078,True
40,Alauda arvensis_Eurasian Skylark,Alauda arvensis,0.4372,True
40,Accipiter nisus_Eurasian Sparrowhawk,Accipiter nisus,0.4368,True
40,Platalea leucorodia_Eurasian Spoonbill,Platalea leucorodia,0.468,True
40,Passer montanus_Eurasian Tree Sparrow,Passer montanus,0.9966,True
40,Numenius phaeopus_Eurasian Whimbrel,Numenius phaeopus,0.3383,True
40,Mareca penelope_Eurasian Wigeon,Mareca penelope,0.6366,True
40,Scolopax rusticola_Eurasian Woodcock,Scolopax rusticola,0.3129,True
40,Troglodytes troglodytes_Eurasian Wren,Troglodytes troglodytes,0.4087,True
40,Sturnus vulgaris_European Starling,Sturnus vulgaris,0.4731,True
40,Turdus obscurus_Eyebrowed Thrush,Turdus obscurus,0.2222,True
40,Mareca falcata_Falcated Duck,Mareca falcata,0.379,True
40,Numenius madagascariensis_Far Eastern Curlew,Numenius madagascariensis,0.3509,True
40,Mareca strepera_Gadwall,Mareca strepera,0.4412,True
40,Spatula querquedula_Garganey,Spatula querquedula,0.297,True
40,Larus glaucescens_Glaucous-winged Gull,Larus glaucescens,0.3201,True
40,Larus hyperboreus_Glaucous Gull,Larus hyperboreus,0.2239,True
40,Regulus regulus_Goldcrest,Regulus regulus,0.3572,True
40,Phalacrocorax carbo_Great Cormorant,Phalacrocorax carbo,0.7457,True
40,Podiceps cristatus_Great Crested Grebe,Podiceps cristatus,0.4119,True
40,Ardea alba_Great Egret,Ardea alba,0.7708,True
40,Anser albifrons_Greater White-fronted Goose,Anser albifrons,0.3439,True
40,Tringa ochropus_Green Sandpiper,Tringa ochropus,0.4626,True
40,Vanellus cinereus_Grey-headed Lapwing,Vanellus cinereus,0.4005,True
40,Tringa brevipes_Grey-tailed Tattler,Tringa brevipes,0.3744,True
40,Ardea cinerea_Grey Heron,Ardea cinerea,0.8774,True
40,Pluvialis squatarola_Grey Plover,Pluvialis squatarola,0.4751,True
40,Motacilla cinerea_Grey Wagtail,Motacilla cinerea,0.6189,True
40,Anser anser_Greylag Goose,Anser anser,0.0126,True
40,Coccothraustes coccothraustes_Hawfinch,Coccothraustes coccothraustes,0.3427,True
40,Circus cyaneus_Hen Harrier,Circus cyaneus,0.3658,True
40,Grus monacha_Hooded Crane,Grus monacha,0.3991,True
40,Horornis diphone_Japanese Bush Warbler,Horornis diphone,0.628,True
40,Picus awokera_Japanese Green Woodpecker,Picus awokera,0.3693,True
40,Yungipicus kizuki_Japanese Pygmy Woodpecker,Yungipicus kizuki,0.6826,True
40,Parus minor_Japanese Tit,Parus minor,0.8607,True
40,Motacilla grandis_Japanese Wagtail,Motacilla grandis,0.6809,True
40,Anarhynchus alexandrinus_Kentish Plover,Anarhynchus alexandrinus,0.0,False
40,Corvus macrorhynchos_Large-billed Crow,Corvus macrorhynchos,0.9964,True
40,Larus fuscus_Lesser Black-backed Gull,Larus fuscus,0.2042,True
40,Anser erythropus_Lesser White-fronted Goose,Anser erythropus,0.0744,True
40,Emberiza pusilla_Little Bunting,Emberiza pusilla,0.2834,True
40,Egretta garzetta_Little Egret,Egretta garzetta,0.731,True
40,Tachybaptus ruficollis_Little Grebe,Tachybaptus ruficollis,0.575,True
40,Thinornis dubius_Little Ringed Plover,Thinornis dubius,0.0,False
40,Limnodromus scolopaceus_Long-billed Dowitcher,Limnodromus scolopaceus,0.0019,True
40,Aegithalos caudatus_Long-tailed Tit,Aegithalos caudatus,0.6725,True
40,Anas platyrhynchos_Mallard,Anas platyrhynchos,0.6945,True
40,Aix galericulata_Mandarin Duck,Aix galericulata,0.3384,True
40,Tringa stagnatilis_Marsh Sandpiper,Tringa stagnatilis,0.3429,True
40,Emberiza cioides_Meadow Bunting,Emberiza cioides,0.5196,True
40,Falco columbarius_Merlin,Falco columbarius,0.3307,True
40,Cygnus olor_Mute Swan,Cygnus olor,0.3539,True
40,Ficedula narcissina_Narcissus Flycatcher,Ficedula narcissina,0.1846,True
40,Ninox japonica_Northern Boobook,Ninox japonica,0.2426,True
40,Vanellus vanellus_Northern Lapwing,Vanellus vanellus,0.4885,True
40,Anas acuta_Northern Pintail,Anas acuta,0.511,True
40,Corvus corax_Northern Raven,Corvus corax,0.0005,True
40,Spatula clypeata_Northern Shoveler,Spatula clypeata,0.4912,True
40,Anthus hodgsoni_Olive-backed Pipit,Anthus hodgsoni,0.4532,True
40,Chloris sinica_Oriental Greenfinch,Chloris sinica,0.6176,True
40,Pernis ptilorhynchus_Oriental Honey-buzzard,Pernis ptilorhynchus,0.1771,True
40,Acrocephalus orientalis_Oriental Reed Warbler,Acrocephalus orientalis,0.0976,True
40,Streptopelia orientalis_Oriental Turtle-Dove,Streptopelia orientalis,0.9841,True
40,Pandion haliaetus_Osprey,Pandion haliaetus,0.5952,True
40,Pluvialis fulva_Pacific Golden-Plover,Pluvialis fulva,0.3665,True
40,Turdus pallidus_Pale Thrush,Turdus pallidus,0.5843,True
40,Stercorarius parasiticus_Parasitic Jaeger,Stercorarius parasiticus,0.195,True
40,Falco peregrinus_Peregrine Falcon,Falco peregrinus,0.4325,True
40,Recurvirostra avosetta_Pied Avocet,Recurvirostra avosetta,0.0639,True
40,Spodiopsar sericeus_Red-billed Starling,Spodiopsar sericeus,0.3038,True
40,Ficedula parva_Red-breasted Flycatcher,Ficedula parva,0.0,True
40,Mergus serrator_Red-breasted Merganser,Mergus serrator,0.3436,True
40,Tarsiger cyanurus_Red-flanked Bluetail,Tarsiger cyanurus,0.4005,True
40,Calidris ruficollis_Red-necked Stint,Calidris ruficollis,0.3606,True
40,Anthus cervinus_Red-throated Pipit,Anthus cervinus,0.443,True
40,Gallus gallus_Red Junglefowl,Gallus gallus,0.0001,True
40,Calidris canutus_Red Knot,Calidris canutus,0.2428,True
40,Emberiza schoeniclus_Reed Bunting,Emberiza schoeniclus,0.3382,True
40,Anthus richardi_Richard's Pipit,Anthus richardi,0.3071,True
40,Columba livia_Rock Pigeon,Columba livia,0.3044,True
40,Corvus frugilegus_Rook,Corvus frugilegus,0.4542,True
40,Calidris pugnax_Ruff,Calidris pugnax,0.3759,True
40,Passer cinnamomeus_Russet Sparrow,Passer cinnamomeus,0.3793,True
40,Emberiza rustica_Rustic Bunting,Emberiza rustica,0.3872,True
40,Pericrocotus tegimae_Ryukyu Minivet,Pericrocotus tegimae,0.3963,True
40,Calidris alba_Sanderling,Calidris alba,0.3753,True
40,Antigone canadensis_Sandhill Crane,Antigone canadensis,0.1417,True
40,Asio flammeus_Short-eared Owl,Asio flammeus,0.2884,True
40,Leucogeranus leucogeranus_Siberian Crane,Leucogeranus leucogeranus,0.0057,True
40,Nucifraga caryocatactes_Spotted Nutcracker,Nucifraga caryocatactes,0.2413,True
40,Tringa erythropus_Spotted Redshank,Tringa erythropus,0.2833,True
40,Anser cygnoides_Swan Goose,Anser cygnoides,0.0123,True
40,Xenus cinereus_Terek Sandpiper,Xenus cinereus,0.3015,True
40,Aythya fuligula_Tufted Duck,Aythya fuligula,0.4889,True
40,Cygnus columbianus_Tundra Swan,Cygnus columbianus,0.2898,True
40,Strix uralensis_Ural Owl,Strix uralensis,0.375,True
40,Sittiparus varius_Varied Tit,Sittiparus varius,0.7409,True
40,Larus vegae_Vega Gull,Larus vegae,0.0,False
40,Zosterops japonicus_Warbling White-eye,Zosterops japonicus,0.7568,True
40,Coloeus monedula_Western Jackdaw,Coloeus monedula,0.0,False
40,Spodiopsar cineraceus_White-cheeked Starling,Spodiopsar cineraceus,0.5169,True
40,Antigone vipio_White-naped Crane,Antigone vipio,0.4326,True
40,Motacilla alba_White Wagtail,Motacilla alba,0.8973,True
40,Cygnus cygnus_Whooper Swan,Cygnus cygnus,0.3689,True
40,Tringa glareola_Wood Sandpiper,Tringa glareola,0.3375,True
40,Periparus venustulus_Yellow-bellied Tit,Periparus venustulus,0.0387,True
40,Emberiza elegans_Yellow-throated Bunting,Emberiza elegans,0.5538,True
40,Cisticola juncidis_Zitting Cisticola,Cisticola juncidis,0.4235,True
41,Saxicola stejnegeri_Amur Stonechat,Saxicola stejnegeri,0.1866,True
41,Muscicapa dauurica_Asian Brown Flycatcher,Muscicapa dauurica,0.1194,True
41,Delichon dasypus_Asian House Martin,Delichon dasypus,0.2768,True
41,Parus cinereus_Asian Tit,Parus cinereus,0.0,True
41,Cyanopica cyanus_Azure-winged Magpie,Cyanopica cyanus,0.4118,True
41,Sibirionetta formosa_Baikal Teal,Sibirionetta formosa,0.0,False
41,Limosa lapponica_Bar-tailed Godwit,Limosa lapponica,0.4239,True
41,Hirundo rustica_Barn Swallow,Hirundo rustica,0.3495,True
41,Nycticorax nycticorax_Black-crowned Night Heron,Nycticorax nycticorax,0.3095,True
41,Chroicocephalus ridibundus_Black-headed Gull,Chroicocephalus ridibundus,0.4473,True
41,Rissa tridactyla_Black-legged Kittiwake,Rissa tridactyla,0.3787,True
41,Podiceps nigricollis_Black-necked Grebe,Podiceps nigricollis,0.3757,True
41,Limosa limosa_Black-tailed Godwit,Limosa limosa,0.4056,True
41,Larus crassirostris_Black-tailed Gull,Larus crassirostris,0.5406,True
41,Himantopus himantopus_Black-winged Stilt,Himantopus himantopus,0.357,True
41,Milvus migrans_Black Kite,Milvus migrans,0.7168,True
41,Cyanoptila cyanomelana_Blue-and-white Flycatcher,Cyanoptila cyanomelana,0.1082,True
41,Monticola solitarius_Blue Rock Thrush,Monticola solitarius,0.5444,True
41,Fringilla montifringilla_Brambling,Fringilla montifringilla,0.4667,True
41,Calidris falcinellus_Broad-billed Sandpiper,Calidris falcinellus,0.1349,True
41,Hypsipetes amaurotis_Brown-eared Bulbul,Hypsipetes amaurotis,0.9996,True
41,Turdus chrysolaus_Brown-headed Thrush,Turdus chrysolaus,0.2775,True
41,Sula leucogaster_Brown Booby,Sula leucogaster,0.3994,True
41,Lanius bucephalus_Bull-headed Shrike,Lanius bucephalus,0.7453,True
41,Corvus corone_Carrion Crow,Corvus corone,0.7082,True
41,Emberiza fucata_Chestnut-eared Bunting,Emberiza fucata,0.3739,True
41,Remiz consobrinus_Chinese Penduline-Tit,Remiz consobrinus,0.3415,True
41,Periparus ater_Coal Tit,Periparus ater,0.4227,True
41,Grus grus_Common Crane,Grus grus,0.0721,True
41,Bucephala clangula_Common Goldeneye,Bucephala clangula,0.3816,True
41,Tringa nebularia_Common Greenshank,Tringa nebularia,0.47,True
41,Larus canus_Common Gull,Larus canus,0.3742,True
41,Alcedo atthis_Common Kingfisher,Alcedo atthis,0.5722,True
41,Mergus merganser_Common Merganser,Mergus merganser,0.4307,True
41,Gallinula chloropus_Common Moorhen,Gallinula chloropus,0.4494,True
41,Aythya ferina_Common Pochard,Aythya ferina,0.5562,True
41,Tringa totanus_Common Redshank,Tringa totanus,0.3713,True
41,Actitis hypoleucos_Common Sandpiper,Actitis hypoleucos,0.6056,True
41,Tadorna tadorna_Common Shelduck,Tadorna tadorna,0.4744,True
41,Gallinago gallinago_Common Snipe,Gallinago gallinago,0.4647,True
41,Anas crecca_Common Teal,Anas crecca,0.7262,True
41,Calidris ferruginea_Curlew Sandpiper,Calidris ferruginea,0.1357,True
41,Coloeus dauuricus_Daurian Jackdaw,Coloeus dauuricus,0.0,False
41,Phoenicurus auroreus_Daurian Redstart,Phoenicurus auroreus,0.7958,True
41,Grus virgo_Demoiselle Crane,Grus virgo,0.0,False
41,Calidris alpina_Dunlin,Calidris alpina,0.4883,True
41,Turdus eunomus_Dusky Thrush,Turdus eunomus,0.523,True
41,Cecropis daurica_Eastern Red-rumped Swallow,Cecropis daurica,0.1394,True
